ANO,TIME MANDANTE,TIME VISITANTE,GOLS,VITORIA
1985,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,4,1
1985,CORINTHIANS,MARÍLIA,2,0
1985,CORINTHIANS,PORTUGUESA,2,0
1985,CORINTHIANS,SANTO ANDRÉ,2,0
1985,GUARANI,CORINTHIANS,2,1
1985,CORINTHIANS,SÃO BENTO (SOROCABA),1,1
1985,AMÉRICA (RIO PRETO),CORINTHIANS,0,0
1985,JOINVILLE,CORINTHIANS,2,0
1985,CORITIBA,CORINTHIANS,1,0
1985,CORINTHIANS,SPORT,0,0
1985,CORINTHIANS,CORITIBA,1,1
1985,SPORT,CORINTHIANS,4,0
1985,CORINTHIANS,JOINVILLE,2,0
1985,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,3,0
1985,SÃO PAULO,CORINTHIANS,1,0
1985,SANTOS,CORINTHIANS,4,0
1985,CORINTHIANS,PALMEIRAS,1,1
1985,SELEÇÃO DA BULGÁRIA,CORINTHIANS,6,0
1985,SELEÇÃO DO CHILE,CORINTHIANS,3,1
1985,SELEÇÃO DO MÉXICO,CORINTHIANS,2,0
1985,CORINTHIANS,PAULISTA,1,0
1985,MARÍLIA,CORINTHIANS,0,0
1985,INTERNACIONAL LIMEIRA,CORINTHIANS,2,0
1985,CORINTHIANS,SÃO PAULO,2,0
1985,CORINTHIANS,AMÉRICA (RIO PRETO),1,1
1985,SANTO ANDRÉ,CORINTHIANS,1,0
1985,CORINTHIANS,NOROESTE,1,1
1985,CORINTHIANS,FERROVIÁRIA (ARARAQUARA),0,0
1985,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),4,0
1985,SÃO BENTO (SOROCABA),CORINTHIANS,2,0
1985,PALMEIRAS,CORINTHIANS,3,0
1985,CORINTHIANS,XV DE PIRACICABA,2,1
1985,PORTUGUESA,CORINTHIANS,2,0
1985,XV DE JAÚ,CORINTHIANS,2,0
1985,CORINTHIANS,GUARANI,0,0
1985,PONTE PRETA,CORINTHIANS,0,0
1985,JUVENTUS,CORINTHIANS,0,0
1985,CORINTHIANS,SANTOS,3,1
1985,COMERCIAL (RIBEIRÃO PRETO),CORINTHIANS,1,0
1986,CORINTHIANS,GRASSHOPPER,3,1
1986,SANTOS,CORINTHIANS,2,1
1986,INDEPENDIENTE,CORINTHIANS,1,1
1986,CORINTHIANS,XV DE PIRACICABA,4,1
1986,COMERCIAL (RIBEIRÃO PRETO),CORINTHIANS,4,0
1986,CORINTHIANS,GUARANI,4,1
1986,INTERNACIONAL LIMEIRA,CORINTHIANS,2,0
1986,JUVENTUS,CORINTHIANS,3,1
1986,CORINTHIANS,PAULISTA,3,1
1986,SÃO BENTO (SOROCABA),CORINTHIANS,0,0
1986,XV DE JAÚ,CORINTHIANS,5,1
1986,CORINTHIANS,AMÉRICA (RIO PRETO),1,1
1986,PONTE PRETA,CORINTHIANS,1,0
1986,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),8,0
1986,PORTUGUESA,CORINTHIANS,1,0
1986,CORINTHIANS,MOGI MIRIM,1,1
1986,CORINTHIANS,SANTOS,1,0
1986,CORINTHIANS,PALMEIRAS,2,0
1986,CORINTHIANS,FERROVIÁRIA (ARARAQUARA),2,1
1986,NOVORIZONTINO (GEN),CORINTHIANS,2,0
1986,SANTO ANDRÉ,CORINTHIANS,0,0
1986,CORINTHIANS,SÃO PAULO,2,0
1986,CORINTHIANS,PONTE PRETA,1,1
1986,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,2,0
1986,REMO,CORINTHIANS,1,1
1986,PAYSANDU,CORINTHIANS,2,0
1986,CORINTHIANS (PRUDENTE),CORINTHIANS,3,1
1986,CORINTHIANS,COMERCIAL (RIBEIRÃO PRETO),2,0
1986,AMÉRICA (RIO PRETO),CORINTHIANS,0,0
1986,XV DE PIRACICABA,CORINTHIANS,1,1
1986,CORINTHIANS,NOVORIZONTINO (GEN),3,0
1986,PAULISTA,CORINTHIANS,3,0
1986,CORINTHIANS,XV DE JAÚ,2,1
1986,CORINTHIANS,PORTUGUESA,2,1
1986,CORINTHIANS,JUVENTUS,0,0
1986,SÃO PAULO,CORINTHIANS,3,0
1986,MOGI MIRIM,CORINTHIANS,2,1
1986,SANTOS,CORINTHIANS,2,1
1986,CORINTHIANS,SÃO BENTO (SOROCABA),1,1
1986,PALMEIRAS,CORINTHIANS,6,0
1986,CORINTHIANS,SANTO ANDRÉ,1,1
1986,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,1,0
1986,CORINTHIANS,INTERNACIONAL LIMEIRA,1,1
1986,GUARANI,CORINTHIANS,4,1
1986,CORINTHIANS,PALMEIRAS,1,1
1986,PALMEIRAS,CORINTHIANS,3,0
1986,CORINTHIANS,GOIÁS,3,1
1986,CORINTHIANS,PAYSANDU,1,1
1986,PONTE PRETA,CORINTHIANS,2,0
1986,AMÉRICA,CORINTHIANS,0,0
1986,CORINTHIANS,SERGIPE,6,1
1986,JOINVILLE,CORINTHIANS,1,0
1986,FLAMENGO,CORINTHIANS,5,1
1986,BOTAFOGO,CORINTHIANS,1,1
1986,CORINTHIANS,GRÊMIO,3,0
1986,CORINTHIANS,ATHLETICO PARANAENSE,0,0
1986,CORINTHIANS,CRICIÚMA,2,0
1986,INTERNACIONAL,CORINTHIANS,4,0
1986,CORINTHIANS,CEARÁ,4,1
1986,NACIONAL,CORINTHIANS,4,1
1986,SOBRADINHO,CORINTHIANS,5,1
1986,CORINTHIANS,ATLÉTICO MINEIRO,3,0
1986,RIO BRANCO,CORINTHIANS,3,1
1986,CORINTHIANS,VASCO DA GAMA,0,0
1986,ATLÉTICO MINEIRO,CORINTHIANS,1,1
1986,CORINTHIANS,NACIONAL,1,1
1986,CEARÁ,CORINTHIANS,0,0
1986,CORINTHIANS,SOBRADINHO,0,0
1986,CORINTHIANS,INTERNACIONAL,2,0
1986,CRICIÚMA,CORINTHIANS,1,0
1986,VASCO DA GAMA,CORINTHIANS,2,0
1987,CORINTHIANS,COLÔNIA,1,1
1987,CORINTHIANS,RIO BRANCO,1,1
1987,GRÊMIO,CORINTHIANS,0,0
1987,CORINTHIANS,GRÊMIO,2,0
1987,CORINTHIANS,AMÉRICA,2,0
1987,AMÉRICA,CORINTHIANS,3,1
1987,CORINTHIANS,INTERNACIONAL,5,1
1987,OPERÁRIO,CORINTHIANS,0,0
1987,CORINTHIANS,PALMEIRAS,2,0
1987,CORINTHIANS,PORTUGUESA,4,0
1987,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,2,0
1987,CORINTHIANS,NOVORIZONTINO (GEN),2,1
1987,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,0,0
1987,JUVENTUS,CORINTHIANS,2,0
1987,CORINTHIANS,PALMEIRAS,2,0
1987,CORINTHIANS,SÃO BENTO (SOROCABA),1,0
1987,GUARANI,CORINTHIANS,2,0
1987,NOROESTE,CORINTHIANS,2,0
1987,AMÉRICA (RIO PRETO),CORINTHIANS,0,0
1987,CORINTHIANS,BANDEIRANTE,6,1
1987,SANTOS,CORINTHIANS,0,0
1987,CORINTHIANS,SANTO ANDRÉ,4,0
1987,SÃO PAULO,CORINTHIANS,0,0
1987,CORINTHIANS,INTERNACIONAL LIMEIRA,1,1
1987,XV DE PIRACICABA,CORINTHIANS,1,0
1987,CORINTHIANS,XV DE JAÚ,4,0
1987,MOGI MIRIM,CORINTHIANS,1,0
1987,CORINTHIANS,PONTE PRETA,3,1
1987,INTERNACIONAL LIMEIRA,CORINTHIANS,1,1
1987,CORINTHIANS,SANTOS,2,1
1987,XV DE JAÚ,CORINTHIANS,2,0
1987,CORINTHIANS,NOROESTE,5,1
1987,PALMEIRAS,CORINTHIANS,3,1
1987,PONTE PRETA,CORINTHIANS,2,0
1987,CORINTHIANS,AMÉRICA (RIO PRETO),4,1
1987,NOVORIZONTINO (GEN),CORINTHIANS,2,0
1987,CORINTHIANS,FERROVIÁRIA (ARARAQUARA),2,1
1987,CORINTHIANS,JUVENTUS,3,1
1987,BANDEIRANTE,CORINTHIANS,1,1
1987,CORINTHIANS,XV DE PIRACICABA,3,1
1987,CORINTHIANS,MOGI MIRIM,4,1
1987,PORTUGUESA,CORINTHIANS,3,1
1987,CORINTHIANS,GUARANI,4,1
1987,CORINTHIANS,SANTO ANDRÉ,0,0
1987,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),5,1
1987,CORINTHIANS,SÃO PAULO,6,0
1987,SÃO BENTO (SOROCABA),CORINTHIANS,3,0
1987,CORINTHIANS,SANTOS,6,1
1987,SANTOS,CORINTHIANS,0,0
1987,CORINTHIANS,SÃO PAULO,3,0
1987,SÃO PAULO,CORINTHIANS,0,0
1987,CORINTHIANS,FLUMINENSE,1,0
1987,CORINTHIANS,GOIÁS,1,0
1987,CORITIBA,CORINTHIANS,3,0
1987,CORINTHIANS,SANTOS,0,0
1987,SÃO PAULO,CORINTHIANS,0,0
1987,CRUZEIRO,CORINTHIANS,2,0
1987,VASCO DA GAMA,CORINTHIANS,5,0
1987,CORINTHIANS,INTERNACIONAL,1,1
1987,CORINTHIANS,PALMEIRAS,0,0
1987,BAHIA,CORINTHIANS,2,0
1987,CORINTHIANS,SANTA CRUZ,3,1
1987,BOTAFOGO,CORINTHIANS,1,0
1987,CORINTHIANS,ATLÉTICO MINEIRO,3,0
1987,CORINTHIANS,FLAMENGO,2,0
1987,GRÊMIO,CORINTHIANS,1,0
1987,ESPORTIVO DE PASSOS,CORINTHIANS,4,0
1988,CALDENSE,CORINTHIANS,2,0
1988,SÃO JOSÉ (SJ EC),CORINTHIANS,0,0
1988,TAUBATÉ,CORINTHIANS,1,0
1988,CORINTHIANS,SANTOS,1,1
1988,SÃO PAULO,CORINTHIANS,3,1
1988,CORINTHIANS,NOROESTE,2,0
1988,INTERNACIONAL LIMEIRA,CORINTHIANS,3,0
1988,CORINTHIANS,NOVORIZONTINO (GEN),2,1
1988,XV DE JAÚ,CORINTHIANS,5,0
1988,CORINTHIANS,UNIÃO SÃO JOÃO,3,1
1988,MOGI MIRIM,CORINTHIANS,2,1
1988,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),2,1
1988,CORINTHIANS,SANTOS,3,1
1988,JUVENTUS,CORINTHIANS,6,1
1988,CORINTHIANS,PONTE PRETA,0,0
1988,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,5,0
1988,CORINTHIANS,SÃO JOSÉ (SJ EC),3,1
1988,SANTO ANDRÉ,CORINTHIANS,1,1
1988,CORINTHIANS,GUARANI,0,0
1988,CORINTHIANS,PALMEIRAS,2,0
1988,BANDEIRANTE,CORINTHIANS,2,0
1988,CORINTHIANS,SÃO BENTO (SOROCABA),2,1
1988,PORTUGUESA,CORINTHIANS,1,0
1988,CORINTHIANS,XV DE PIRACICABA,1,1
1988,AMÉRICA (RIO PRETO),CORINTHIANS,2,0
1988,CORINTHIANS,SÃO PAULO,4,0
1988,CORINTHIANS,PALMEIRAS,0,0
1988,SANTOS,CORINTHIANS,5,1
1988,SÃO PAULO,CORINTHIANS,2,0
1988,PALMEIRAS,CORINTHIANS,0,0
1988,CORINTHIANS,SANTOS,2,1
1988,CORINTHIANS,GUARANI,2,0
1988,GUARANI,CORINTHIANS,1,1
1988,BAHIA,CORINTHIANS,2,0
1988,GRÊMIO MARINGÁ,CORINTHIANS,1,1
1988,UBERLÂNDIA,CORINTHIANS,1,1
1988,CORINTHIANS,SÃO PAULO,1,0
1988,CORINTHIANS,FLUMINENSE,0,0
1988,FLAMENGO,CORINTHIANS,1,0
1988,CORINTHIANS,VITÓRIA,3,1
1988,SPORT,CORINTHIANS,2,0
1988,ATHLETICO PARANAENSE,CORINTHIANS,0,0
1988,CORINTHIANS,PALMEIRAS,2,0
1988,CORINTHIANS,ATLÉTICO MINEIRO,1,0
1988,CORINTHIANS,PORTUGUESA,2,0
1988,CORINTHIANS,INTERNACIONAL,4,0
1988,GOIÁS,CORINTHIANS,0,0
1988,BANGU,CORINTHIANS,3,0
1988,BOTAFOGO,CORINTHIANS,2,1
1988,CORINTHIANS,CORITIBA,1,1
1988,GRÊMIO,CORINTHIANS,0,0
1988,CORINTHIANS,SANTA CRUZ,2,1
1988,BAHIA,CORINTHIANS,2,0
1988,CORINTHIANS,AMÉRICA,5,1
1988,CORINTHIANS,VASCO DA GAMA,0,0
1988,CORINTHIANS,CRICIÚMA,3,1
1988,CRUZEIRO,CORINTHIANS,2,0
1988,CORINTHIANS,SANTOS,3,0
1988,GUARANI,CORINTHIANS,4,0
1989,CALDENSE,CORINTHIANS,2,0
1989,UNIÃO SÃO JOÃO,CORINTHIANS,2,0
1989,RIO BRANCO,CORINTHIANS,2,0
1989,NOVORIZONTINO (GEN),CORINTHIANS,1,0
1989,CORINTHIANS,INTERNACIONAL LIMEIRA,2,1
1989,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,2,1
1989,XV DE JAÚ,CORINTHIANS,1,1
1989,CORINTHIANS,XV DE PIRACICABA,5,1
1989,MOGI MIRIM,CORINTHIANS,4,0
1989,AMÉRICA (RIO PRETO),CORINTHIANS,2,0
1989,CORINTHIANS,UNIÃO SÃO JOÃO,3,1
1989,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),0,0
1989,CORINTHIANS,NOROESTE,2,1
1989,GRÊMIO CATANDUVENSE,CORINTHIANS,3,0
1989,CORINTHIANS,PALMEIRAS,2,0
1989,CORINTHIANS,SANTO ANDRÉ,1,0
1989,SÃO BENTO (SOROCABA),CORINTHIANS,3,1
1989,CORINTHIANS,PORTUGUESA,1,1
1989,SÃO PAULO,CORINTHIANS,2,1
1989,SANTOS,CORINTHIANS,0,0
1989,JUVENTUS,CORINTHIANS,2,0
1989,CORINTHIANS,BRAGANTINO,4,1
1989,GUARANI,CORINTHIANS,3,0
1989,CORINTHIANS,SÃO JOSÉ (SJ EC),1,0
1989,CORINTHIANS,SANTOS,0,0
1989,MOGI MIRIM,CORINTHIANS,4,1
1989,CORINTHIANS,MOGI MIRIM,1,1
1989,SANTOS,CORINTHIANS,4,1
1989,CORINTHIANS,SÃO JOSÉ (SJ EC),2,1
1989,SÃO JOSÉ (SJ EC),CORINTHIANS,3,0
1989,GRÊMIO MARINGÁ,CORINTHIANS,3,0
1989,SAMPAIO CORRÊA,CORINTHIANS,5,0
1989,CORINTHIANS,SAMPAIO CORRÊA,1,1
1989,CORINTHIANS,TIRADENTES,5,1
1989,TIRADENTES,CORINTHIANS,1,0
1989,FLAMENGO,CORINTHIANS,2,0
1989,CORINTHIANS,FLAMENGO,6,1
1989,AMÉRICA,CORINTHIANS,1,0
1989,PALMEIRAS BOA VISTA,CORINTHIANS,2,1
1989,CORINTHIANS,INTERNACIONAL LIMEIRA,2,0
1989,GUARANI,CORINTHIANS,4,1
1989,FLAMENGO,CORINTHIANS,1,1
1989,NÁUTICO,CORINTHIANS,1,0
1989,CORINTHIANS,SÃO PAULO,3,1
1989,CORINTHIANS,VITÓRIA,2,1
1989,ATLÉTICO MINEIRO,CORINTHIANS,2,0
1989,JABAQUARA (EX-HESPANHA),CORINTHIANS,8,1
1989,CORINTHIANS,INTERNACIONAL,1,1
1989,ATHLETICO PARANAENSE,CORINTHIANS,1,1
1989,CORINTHIANS,BOTAFOGO,0,0
1989,CORINTHIANS,SANTOS,0,0
1989,CORINTHIANS,CRUZEIRO,1,0
1989,GOIÁS,CORINTHIANS,2,0
1989,FLUMINENSE,CORINTHIANS,2,0
1989,GRÊMIO,CORINTHIANS,3,0
1989,CORINTHIANS,PORTUGUESA,1,1
1989,CORINTHIANS,VASCO DA GAMA,1,0
1989,PALMEIRAS,CORINTHIANS,1,1
1989,CORITIBA,CORINTHIANS,2,0
1990,FLAMENGO (VARGINHA),CORINTHIANS,0,0
1990,NOROESTE,CORINTHIANS,1,0
1990,CORINTHIANS,PONTE PRETA,1,1
1990,JUVENTUS,CORINTHIANS,2,0
1990,CORINTHIANS,AMÉRICA (RIO PRETO),3,1
1990,ITUANO,CORINTHIANS,1,1
1990,CORINTHIANS,GRÊMIO CATANDUVENSE,1,1
1990,XV DE PIRACICABA,CORINTHIANS,2,0
1990,CORINTHIANS,FERROVIÁRIA (ARARAQUARA),1,1
1990,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,0,0
1990,CORINTHIANS,XV DE JAÚ,1,1
1990,SÃO BENTO (SOROCABA),CORINTHIANS,1,1
1990,CORINTHIANS,SANTO ANDRÉ,3,1
1990,BRAGANTINO,CORINTHIANS,2,0
1990,PALMEIRAS,CORINTHIANS,0,0
1990,SÃO PAULO,CORINTHIANS,0,0
1990,CORINTHIANS,MOGI MIRIM,2,0
1990,CORINTHIANS,SANTOS,1,1
1990,SÃO JOSÉ (SJ EC),CORINTHIANS,0,0
1990,CORINTHIANS,GUARANI,0,0
1990,INTERNACIONAL LIMEIRA,CORINTHIANS,2,0
1990,CORINTHIANS,NOVORIZONTINO (GEN),1,1
1990,CORINTHIANS,PORTUGUESA,2,0
1990,UNIÃO SÃO JOÃO,CORINTHIANS,1,1
1990,SÃOCARLENSE,CORINTHIANS,3,0
1990,SERTÃOZINHO,CORINTHIANS,1,1
1990,CORINTHIANS,PALMEIRAS,3,1
1990,CORINTHIANS,PORTUGUESA,2,0
1990,UNIÃO MOGI,CORINTHIANS,0,0
1990,SELEÇÃO ARAGUAÍNA,CORINTHIANS,4,1
1990,MARÍLIA,CORINTHIANS,1,1
1990,SELEÇÃO POUSO ALEGRE,CORINTHIANS,2,0
1990,ITUANO,CORINTHIANS,1,1
1990,CORINTHIANS,MOGI MIRIM,0,0
1990,XV DE JAÚ,CORINTHIANS,2,0
1990,CORINTHIANS,BRAGANTINO,4,0
1990,SANTOS,CORINTHIANS,4,1
1990,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),1,1
1990,MOGI MIRIM,CORINTHIANS,0,0
1990,CORINTHIANS,XV DE JAÚ,3,1
1990,CORINTHIANS,ITUANO,2,0
1990,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,2,0
1990,CORINTHIANS,SANTOS,0,0
1990,BRAGANTINO,CORINTHIANS,0,0
1990,GRÊMIO,CORINTHIANS,3,0
1990,CORINTHIANS,CRUZEIRO,1,0
1990,VITÓRIA,CORINTHIANS,0,0
1990,CORINTHIANS,PALMEIRAS,3,1
1990,SÃO JOSÉ (SJ EC),CORINTHIANS,3,1
1990,CORINTHIANS,FLUMINENSE,1,1
1990,SÃO PAULO,CORINTHIANS,2,0
1990,CORINTHIANS,INTERNACIONAL LIMEIRA,1,1
1990,FLAMENGO,CORINTHIANS,3,1
1990,CORINTHIANS,NÁUTICO,1,1
1990,BRAGANTINO,CORINTHIANS,4,0
1990,CORINTHIANS,BAHIA,0,0
1990,CORINTHIANS,PORTUGUESA,0,0
1990,BOTAFOGO,CORINTHIANS,1,0
1990,CORINTHIANS,VASCO DA GAMA,0,0
1990,CORINTHIANS,SANTOS,1,1
1990,GOIÁS,CORINTHIANS,4,0
1990,ATLÉTICO MINEIRO,CORINTHIANS,4,1
1990,CORINTHIANS,INTERNACIONAL,3,0
1990,CORINTHIANS,ATLÉTICO MINEIRO,3,1
1990,ATLÉTICO MINEIRO,CORINTHIANS,0,0
1990,CORINTHIANS,BAHIA,3,1
1990,BAHIA,CORINTHIANS,0,0
1990,CORINTHIANS,SÃO PAULO,1,1
1990,SÃO PAULO,CORINTHIANS,1,1
1991,CORINTHIANS,HAMBURGO,1,1
1991,CORINTHIANS,FLAMENGO,1,1
1991,CORINTHIANS,STUTTGART,3,0
1991,CORINTHIANS,VITÓRIA,2,0
1991,BRAGANTINO,CORINTHIANS,2,0
1991,CORINTHIANS,BOTAFOGO,3,1
1991,FLAMENGO,CORINTHIANS,2,0
1991,CORINTHIANS,CRUZEIRO,2,0
1991,CONFIANÇA,CORINTHIANS,0,0
1991,VASCO DA GAMA,CORINTHIANS,1,1
1991,CORINTHIANS,CONFIANÇA,1,1
1991,CORINTHIANS,SANTOS,2,1
1991,INTERNACIONAL,CORINTHIANS,2,0
1991,BELLA VISTA,CORINTHIANS,2,0
1991,NACIONAL,CORINTHIANS,2,0
1991,CORINTHIANS,PALMEIRAS,0,0
1991,CORINTHIANS,FLAMENGO,2,0
1991,CORINTHIANS,CRUZEIRO,4,1
1991,CORINTHIANS,ATHLETICO PARANAENSE,2,0
1991,CORINTHIANS,BELLA VISTA,5,1
1991,PORTUGUESA,CORINTHIANS,2,1
1991,SPORT,CORINTHIANS,2,0
1991,CORINTHIANS,NACIONAL,0,0
1991,CORINTHIANS,SÃO PAULO,2,0
1991,CRUZEIRO,CORINTHIANS,1,1
1991,GOIÁS,CORINTHIANS,1,0
1991,BOCA JUNIORS,CORINTHIANS,4,0
1991,CORINTHIANS,FLUMINENSE,4,1
1991,CORINTHIANS,BOCA JUNIORS,2,0
1991,ATLÉTICO MINEIRO,CORINTHIANS,2,0
1991,CORINTHIANS,GRÊMIO,3,1
1991,FLAMENGO,CORINTHIANS,5,1
1991,CORINTHIANS,GRÊMIO,2,0
1991,BAHIA,CORINTHIANS,2,0
1991,GRÊMIO,CORINTHIANS,3,0
1991,CORINTHIANS,NÁUTICO,1,1
1991,PAULISTANO SÃO ROQUE,CORINTHIANS,2,1
1991,TUPÃ,CORINTHIANS,0,0
1991,NOROESTE,CORINTHIANS,0,0
1991,XV DE CARAGUÁ,CORINTHIANS,2,1
1991,RIO BRANCO,CORINTHIANS,1,1
1991,CORINTHIANS,XV DE PIRACICABA,4,1
1991,AMÉRICA (RIO PRETO),CORINTHIANS,0,0
1991,CORINTHIANS,XV DE JAÚ,1,1
1991,PORTUGUESA,CORINTHIANS,1,1
1991,ITUANO,CORINTHIANS,2,0
1991,CORINTHIANS,FERROVIÁRIA (ARARAQUARA),0,0
1991,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,1,0
1991,CORINTHIANS,SANTOS,0,0
1991,MOGI MIRIM,CORINTHIANS,2,0
1991,BRAGANTINO,CORINTHIANS,2,0
1991,CORINTHIANS,PALMEIRAS,1,0
1991,CORINTHIANS,GUARANI,1,1
1991,NOVORIZONTINO (GEN),CORINTHIANS,4,0
1991,CORINTHIANS,PORTUGUESA,2,1
1991,GUARANI,CORINTHIANS,0,0
1991,CORINTHIANS,AMÉRICA (RIO PRETO),2,0
1991,SANTOS,CORINTHIANS,0,0
1991,XV DE PIRACICABA,CORINTHIANS,0,0
1991,CORINTHIANS,NOVORIZONTINO (GEN),2,0
1991,CORINTHIANS,BRAGANTINO,3,1
1991,PALMEIRAS,CORINTHIANS,3,0
1991,CORINTHIANS,MOGI MIRIM,4,1
1991,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,0,0
1991,CORINTHIANS,ITUANO,5,1
1991,XV DE JAÚ,CORINTHIANS,0,0
1991,FERROVIÁRIA (ARARAQUARA),CORINTHIANS,1,1
1991,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),0,0
1991,INTERNACIONAL LIMEIRA,CORINTHIANS,3,1
1991,SANTO ANDRÉ,CORINTHIANS,1,1
1991,CORINTHIANS,PORTUGUESA,2,1
1991,CORINTHIANS,SANTO ANDRÉ,2,1
1991,PORTUGUESA,CORINTHIANS,4,1
1991,CORINTHIANS,INTERNACIONAL LIMEIRA,1,1
1991,SÃO PAULO,CORINTHIANS,3,0
1991,CORINTHIANS,SÃO PAULO,0,0
1992,CORINTHIANS,VASCO DA GAMA,5,0
1992,CORINTHIANS,SANTOS,2,0
1992,ATLÉTICO MINEIRO,CORINTHIANS,1,1
1992,CORINTHIANS,NÁUTICO,2,1
1992,PORTUGUESA,CORINTHIANS,5,0
1992,BOTAFOGO,CORINTHIANS,6,1
1992,CORINTHIANS,SPORT,0,0
1992,CORINTHIANS,CRUZEIRO,0,0
1992,VOCEM,CORINTHIANS,5,1
1992,PAYSANDU,CORINTHIANS,3,1
1992,SÃO PAULO,CORINTHIANS,0,0
1992,PALMEIRAS,CORINTHIANS,3,1
1992,BAHIA,CORINTHIANS,2,1
1992,CORINTHIANS,FLAMENGO,4,0
1992,GRÊMIO CATANDUVENSE,CORINTHIANS,2,0
1992,GUARANI,CORINTHIANS,1,0
1992,CORINTHIANS,INTERNACIONAL,2,0
1992,ARAÇATUBA,CORINTHIANS,3,1
1992,BRAGANTINO,CORINTHIANS,2,0
1992,GOIÁS,CORINTHIANS,6,0
1992,CORINTHIANS,FLUMINENSE,1,1
1992,ATHLETICO PARANAENSE,CORINTHIANS,1,1
1992,CORINTHIANS,BRAGANTINO,3,0
1992,PALMEIRINHA,CORINTHIANS,1,0
1992,CORINTHIANS,BOTAFOGO,1,0
1992,CRUZEIRO,CORINTHIANS,4,1
1992,CORINTHIANS,CRUZEIRO,4,1
1992,CORINTHIANS,BRAGANTINO,2,0
1992,BOTAFOGO,CORINTHIANS,1,0
1992,BRAGANTINO,CORINTHIANS,1,1
1992,CORINTHIANS,AMÉRICA,3,1
1992,CORINTHIANS,PORTUGUESA,4,0
1992,SÃOCARLENSE,CORINTHIANS,2,1
1992,NAGOYA GRAMPUS,CORINTHIANS,2,0
1992,NAGOYA GRAMPUS,CORINTHIANS,6,1
1992,SANTOS,CORINTHIANS,2,0
1992,CORINTHIANS,ITUANO,5,1
1992,CORINTHIANS,SANTO ANDRÉ,2,1
1992,CORINTHIANS,INTERNACIONAL LIMEIRA,1,1
1992,NOROESTE,CORINTHIANS,0,0
1992,AMÉRICA,CORINTHIANS,3,1
1992,PALMEIRAS,CORINTHIANS,4,0
1992,CORINTHIANS,BOTAFOGO (RIBEIRÃO PRETO),4,1
1992,GUARANI,CORINTHIANS,0,0
1992,CORINTHIANS,JUVENTUS,2,1
1992,CORINTHIANS,SÃO PAULO,1,0
1992,CORINTHIANS,SÃOCARLENSE,1,1
1992,CORINTHIANS,NOROESTE,0,0
1992,BOTAFOGO (RIBEIRÃO PRETO),CORINTHIANS,1,1
1992,CORINTHIANS,GUARANI,2,0
1992,SÃO PAULO,CORINTHIANS,3,0
1992,ITUANO,CORINTHIANS,3,1
1992,CORINTHIANS,INTERNACIONAL,4,0
1992,CORINTHIANS,BRAGANTINO,2,1
1992,SANTO ANDRÉ,CORINTHIANS,1,1
1992,CORINTHIANS,PALMEIRAS,0,0
1992,INTERNACIONAL,CORINTHIANS,0,0
1992,INTERNACIONAL LIMEIRA,CORINTHIANS,2,0
1992,CORINTHIANS,SANTOS,4,0
1992,PORTUGUESA,CORINTHIANS,2,0
1992,JUVENTUS,CORINTHIANS,3,0
1992,CORINTHIANS,PALMEIRAS,1,0
1992,MOGI MIRIM,CORINTHIANS,4,0
1992,GUARANI,CORINTHIANS,3,0
1992,CORINTHIANS,MOGI MIRIM,5,1
1992,CORINTHIANS,GUARANI,6,1
1992,PALMEIRAS,CORINTHIANS,3,1
1993,CORINTHIANS,BRAGANTINO,1,0
1993,ITUANO,CORINTHIANS,1,1
1993,CORINTHIANS,SANTOS,1,0
1993,NOROESTE,CORINTHIANS,5,1
1993,SÃO PAULO,CORINTHIANS,3,0
1993,RIO BRANCO,CORINTHIANS,0,0
1993,PALMEIRAS,CORINTHIANS,2,0
1993,CORINTHIANS,UNIÃO SÃO JOÃO,2,0
1993,CORINTHIANS,PORTUGUESA,4,1
1993,MARÍLIA,CORINTHIANS,3,1
1993,CORINTHIANS,GUARANI,6,1
1993,JUVENTUS,CORINTHIANS,4,1
1993,CORINTHIANS,MOGI MIRIM,0,0
1993,PONTE PRETA,CORINTHIANS,5,1
1993,CORINTHIANS,XV DE PIRACICABA,3,1
1993,SANTOS,CORINTHIANS,7,1
1993,CORINTHIANS,RIO BRANCO,5,1
1993,UNIÃO SÃO JOÃO,CORINTHIANS,3,0
1993,CORINTHIANS,MARÍLIA,6,0
